rule_id,active,priority,match_type,canonical_merchant,alias_keywords,negative_keywords,category_primary,category_detail,merchant_type,rule_strength,ambiguity_level,validator_action,min_model_confidence_accept,max_model_confidence_override,amount_min,amount_max,amount_action,payment_method_hint,payment_media_hint,source_hint,notes,version
GENERIC_UTILITIES_BPJS_ASURANSI_KESEHATAN,True,97,contains,BPJS / Asuransi Kesehatan,bpjs kesehatan|iuran bpjs|tagihan bpjs|asuransi kesehatan|health insurance|premi kesehatan,,Needs,utilities,Insurance / Mandatory Payment,strong,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Pembayaran iuran BPJS/asuransi dimasukkan utilities karena kategori insurance belum tersedia.,v7_generic_transaction
GENERIC_UTILITIES_IPL_KEAMANAN_LINGKUNGAN,True,97,contains,Iuran Lingkungan / IPL,iuran lingkungan|iuran warga|ipl apartemen|ipl perumahan|iuran keamanan|iuran kebersihan|uang sampah|retribusi sampah|iuran rt|iuran rw|maintenance fee apartemen,,Needs,utilities,Community / Maintenance Fee,strong,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Iuran tempat tinggal dan lingkungan.,v7_generic_transaction
GENERIC_GROCERIES_GROSIR_WHOLESALE,True,96,contains,Grosir Sembako,grosir sembako|grosir makanan|agen sembako|toko grosir|wholesale grocery|bulk grocery|distributor sembako,,Needs,groceries,Wholesale Groceries,strong,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Grosir kebutuhan harian.,v7_generic_transaction
GENERIC_SELFCARE_BEAUTY_SKINCARE,True,96,contains,Beauty / Skincare,skincare|skin care|beauty clinic|klinik kecantikan|facial|treatment wajah|sunscreen|serum wajah|moisturizer|wardah|skintific|somethinc|avoskin|erha|zap clinic|natasha skin clinic,,Wants,self_care,Beauty Product / Service,strong,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Produk dan layanan kecantikan.,v7_generic_transaction
GENERIC_TRANSPORT_TIKET_KERETA_BUS_DAILY,True,96,contains,Tiket Transport Darat,tiket kereta|kai access|kai|tiket bus|travel shuttle|shuttle bus|bus antar kota|rosalia indah|sinar jaya|lorena bus,,Needs,transport,Ground Transportation Ticket,strong,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,"Tiket transport harian/darat. Jika konteks liburan, model bisa mengarah ke travel.",v7_generic_transaction
GENERIC_UTILITIES_PAJAK_RETRIBUSI,True,96,contains,Pajak / Retribusi,pajak kendaraan|pajak motor|pajak mobil|pbb|pajak bumi bangunan|pajak daerah|samsat|retribusi|denda tilang|etle,,Needs,utilities,Tax / Government Fee,strong,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Pajak/retribusi sebagai pengeluaran wajib.,v7_generic_transaction
EDUCATION_TOKO_BUKU_58,True,95,contains,Toko Buku,Toko Buku|bookstore|book store,,Wants,education,Education / Course / Books,strong,high,review_if_conflict,0.75,0.85,11250.0,744000.0,warning,,,,Expanded education seed. Specific toko buku overrides generic toko groceries rule when matched first/with stronger confidence.,v3
GENERIC_EDUCATION_PRINT_ATK,True,95,contains,Print / Fotokopi / ATK,fotocopy|fotokopi|print tugas|print dokumen|percetakan|copy center|stationery|alat tulis|atk|jilid|binder|buku tulis|pulpen|pensil|print shop,,Wants,education,Study Support,medium,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,"Print/fotokopi/alat tulis sering mendukung pendidikan, tapi bisa juga kebutuhan kantor.",v7_generic_transaction
ENTERTAINMENT_NETFLIX_109,True,95,contains,Netflix,netflix,,Wants,entertainment,Entertainment / Games / Streaming,strong,low,override_if_model_low_confidence,0.75,0.85,6750.0,296250.0,warning,,,,Seeded from uploaded dataset majority label,v3
ENTERTAINMENT_SPOTIFY_120,True,95,contains,Spotify,spotify,,Wants,entertainment,Entertainment / Games / Streaming,strong,low,override_if_model_low_confidence,0.75,0.85,6750.0,296250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_ANOMALI_COFFEE_137,True,95,contains,Anomali Coffee,anomali coffee|anomali,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_DJOURNAL_COFFEE_171,True,95,contains,Djournal Coffee,Djournal Coffee|djournal,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_EXCELSO_178,True,95,contains,Excelso,excelso|excelso coffee,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_FAMILYMART_COFFEE_179,True,95,contains,FamilyMart Coffee,FamilyMart Coffee|famima,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_FORE_COFFEE_180,True,95,contains,Fore Coffee,fore coffee|fore,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_GOFOOD_188,True,95,contains,GoFood,GoFood|go food,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_GRABFOOD_192,True,95,contains,GrabFood,GrabFood|grab food,,Needs,food,Food & Beverage,strong,high,review_if_conflict,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_CHUSEYO_216,True,95,contains,Kopi Chuseyo,Kopi Chuseyo|chuseyo,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_DARI_HATI_217,True,95,contains,Kopi Dari Hati,Kopi Dari Hati,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_KALYAN_218,True,95,contains,Kopi Kalyan,Kopi Kalyan|kalyan,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_KENANGAN_219,True,95,contains,Kopi Kenangan,kopi kenangan|kopken,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Seeded from uploaded dataset majority label,v3
FOOD_KOPI_LAIN_HATI_220,True,95,contains,Kopi Lain Hati,kopi lain hati|lain hati,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_NAKO_221,True,95,contains,Kopi Nako,Kopi Nako,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_SEINDONESIA_222,True,95,contains,Kopi Seindonesia,Kopi Seindonesia|kopi se indonesia,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_SOE_223,True,95,contains,Kopi Soe,kopi soe,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_KOPI_TUKU_224,True,95,contains,Kopi Tuku,kopi tuku|tuku|toko kopi tuku,,Needs,food,Food & Beverage,strong,high,review_if_conflict,0.75,0.85,4250.0,179250.0,warning,,,,,v3
FOOD_KULO_227,True,95,contains,Kulo,Kulo|kopi kulo,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_MAXX_COFFEE_231,True,95,contains,Maxx Coffee,Maxx Coffee,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_POINT_COFFEE_252,True,95,contains,Point Coffee,Point Coffee,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_SHOPEEFOOD_272,True,95,contains,ShopeeFood,ShopeeFood|shopee food,,Needs,food,Food & Beverage,strong,high,review_if_conflict,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_TANAMERA_COFFEE_283,True,95,contains,Tanamera Coffee,Tanamera Coffee|tanamera,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_TOMORO_COFFEE_287,True,95,contains,Tomoro Coffee,tomoro coffee|tomoro|tomoro coffee indonesia,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_TRAVELOKA_EATS_289,True,95,contains,Traveloka Eats,Traveloka Eats,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_TUKU_290,True,95,contains,Tuku,Tuku|kopi tuku,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
FOOD_UPNORMAL_292,True,95,contains,Upnormal,upnormal|warunk upnormal|upnormal coffee,,Needs,food,Food & Beverage,strong,low,override_if_model_low_confidence,0.75,0.85,4250.0,179250.0,warning,,,,Expanded Indonesia merchant seed. Cafe/kopi/coffee and restaurant terms are mapped to food.,v3
INVESTMENT_BIBIT_451,True,95,contains,Bibit,bibit,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Seeded from uploaded dataset majority label,v3
INVESTMENT_SINARMAS_SEKURITAS_493,True,95,contains,Sinarmas Sekuritas,sinarmas sekuritas|stockbit sinarmas,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Expanded investment seed.,v3
INVESTMENT_STOCKBIT_494,True,95,contains,Stockbit,stockbit,,Investment,investment,Investment / Saving / Trading,strong,low,override_if_model_low_confidence,0.75,0.85,42250.0,2952750.0,warning,,,,Seeded from uploaded dataset majority label,v3
GENERIC_SELFCARE_GYM_SPORT,True,95,contains,Gym / Sport Activity,gym|fitness|membership gym|pusat kebugaran|yoga class|pilates|futsal|badminton court|sewa lapangan|kolam renang|swimming pool,,Wants,self_care,Fitness / Sport,medium,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Olahraga dan kebugaran dimasukkan self_care.,v7_generic_transaction
GENERIC_SHOPPING_MARKETPLACE_RETAIL,True,95,contains,Marketplace / Online Shop,shopee|tokopedia|lazada|bukalapak|blibli|tiktok shop|tik tok shop|amazon|aliexpress|marketplace|online shop|olshop|checkout belanja|belanja online,,Wants,shopping,Marketplace,medium,high,review_if_conflict,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Marketplace bersifat ambigu karena barang bisa groceries/health/food; tidak boleh strong override.,v7_generic_transaction
SHOPPING_GRAMEDIA_592,True,95,contains,Gramedia,gramedia|gramedia bookstore|toko buku gramedia,,Wants,shopping,Shopping / Retail / Marketplace,medium,high,review_if_conflict,0.75,0.95,21000.0,1784850.0,warning,,,,Expanded education seed. Specific toko buku overrides generic toko groceries rule when matched first/with stronger confidence.,v3
SHOPPING_SHOPEE_651,True,95,contains,Shopee,shopee,,Wants,shopping,Shopping / Retail / Marketplace,strong,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Seeded from uploaded dataset majority label,v3
SHOPPING_TOKOPEDIA_671,True,95,contains,Tokopedia,tokopedia|toped|tokped,,Wants,shopping,Shopping / Retail / Marketplace,strong,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Seeded from uploaded dataset majority label,v3
SHOPPING_TOKO_BAJU_661,True,95,contains,Toko Baju,Toko Baju|fashion store|clothing store,,Wants,shopping,Shopping / Retail / Marketplace,strong,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Expanded shopping seed. Specific toko baju/elektronik/bangunan overrides generic toko groceries rule.,v3
SHOPPING_TOKO_BANGUNAN_662,True,95,contains,Toko Bangunan,Toko Bangunan|material bangunan,,Wants,shopping,Shopping / Retail / Marketplace,strong,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Expanded shopping seed. Specific toko baju/elektronik/bangunan overrides generic toko groceries rule.,v3
SHOPPING_TOKO_ELEKTRONIK_663,True,95,contains,Toko Elektronik,Toko Elektronik|electronic store,,Wants,shopping,Shopping / Retail / Marketplace,strong,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Expanded shopping seed. Specific toko baju/elektronik/bangunan overrides generic toko groceries rule.,v3
SHOPPING_TOKO_SEPATU_669,True,95,contains,Toko Sepatu,Toko Sepatu|shoe store,,Wants,shopping,Shopping / Retail / Marketplace,strong,high,review_if_conflict,0.75,0.85,21000.0,1784850.0,warning,,,,Expanded shopping seed. Specific toko baju/elektronik/bangunan overrides generic toko groceries rule.,v3
TRAVEL_TRAVELOKA_803,True,95,contains,Traveloka,traveloka,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_TRAVELOKA_XPERIENCE_804,True,95,contains,Traveloka Xperience,traveloka xperience|traveloka experience|xperience traveloka,,Wants,travel,Travel / Hotel / Flight,medium,high,review_if_conflict,0.75,0.95,47125.0,3732750.0,warning,,,,,v3
GENERIC_UTILITIES_BANK_FEE_ADMIN,True,95,contains,Biaya Admin Bank,biaya admin bank|admin bank|biaya transfer|biaya layanan|service fee bank|monthly fee bank|biaya kartu debit|biaya atm|admin bulanan,,Needs,utilities,Bank Fee,medium,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Biaya administrasi bank; jangan pakai keyword transfer tunggal.,v7_generic_transaction
UTILITIES_INDIHOME_823,True,95,contains,IndiHome,indihome|indi home,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_PDAM_846,True,95,contains,PDAM,pdam|pam|air pdam|tagihan air,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_PLN_847,True,95,contains,PLN,PLN|pln mobile|tagihan listrik|listrik,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_PLN_MOBILE_848,True,95,contains,PLN Mobile,pln mobile,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_TELKOM_INDONESIA_852,True,95,contains,Telkom Indonesia,telkom indonesia|telkom|telkomsel indihome,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
GENERIC_GROCERIES_PET_FOOD_DAILY,True,94,contains,Pet Daily Needs,pet food|makanan kucing|makanan anjing|cat food|dog food|pasir kucing|petshop makanan,,Needs,groceries,Pet Daily Supplies,medium,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,"Kebutuhan rutin hewan; kategori pet belum tersedia, dimasukkan groceries.",v7_generic_transaction
GENERIC_INVESTMENT_KOPERASI_KSP_REVIEW,True,94,contains,KSP / Koperasi Kredit,koperasi simpan pinjam|ksp|koperasi kredit|credit union|cu ,,Investment,investment,Credit Cooperative,medium,high,review_if_conflict,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,"KSP/koperasi kredit bisa simpanan, cicilan, atau pinjaman; tidak digunakan sebagai strong override.",v7_generic_transaction
GENERIC_SHOPPING_BABY_KIDS,True,94,contains,Baby / Kids Store,baby shop|perlengkapan bayi|susu bayi|popok|diapers|mainan anak|toys store|kids store|mothercare,,Wants,shopping,Baby / Kids Retail,medium,medium,override_if_model_low_confidence,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,"Perlengkapan bayi/anak; bisa kebutuhan, tetapi kategori khusus belum ada.",v7_generic_transaction
GENERIC_UTILITIES_CICILAN_PAYLATER,True,93,contains,Cicilan / Paylater,cicilan|angsuran|paylater|pay later|tagihan kartu kredit|minimum payment|bunga cicilan|denda keterlambatan|loan repayment|kredit cicilan,,Needs,utilities,Debt / Installment,medium,high,review_if_conflict,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Cicilan/paylater cukup ambigu karena bisa berasal dari berbagai kategori; dipakai sebagai sinyal review.,v7_generic_transaction
GENERIC_INVESTMENT_ARISAN_REVIEW,True,92,contains,Arisan,arisan|setoran arisan|iuran arisan,,Investment,investment,Social Saving / Arisan,medium,high,review_if_conflict,0.60,0.60,0,999999999,ignore,,,manual_input|bank_statement|ocr|api,Arisan bisa tabungan sosial atau konsumtif; ditandai ambiguous.,v7_generic_transaction
HEALTH_FIT_HUB_399,True,90,contains,Fit Hub,fit hub,,Needs,health,Health / Pharmacy / Fitness,strong,low,override_if_model_low_confidence,0.75,0.85,9750.0,893250.0,warning,,,,"Enhanced: Fit Hub/Fitness pada dataset mayoritas health, priority dinaikkan dari self-care duplicate.",v3
